,id,slug,octane_id,date,number,games,event_id,stage_id,format_type,format_length,blue_games,blue_winner,blue_team_id,blue_core_shots,blue_core_goals,blue_core_saves,blue_core_assists,blue_core_score,blue_core_shootingPercentage,orange_score,orange_team_id,orange_core_shots,orange_core_goals,orange_core_saves,orange_core_assists,orange_core_score,orange_core_shootingPercentage,blue_boost_bpm,blue_boost_bcpm,blue_boost_avgAmount,blue_boost_amountCollected,blue_boost_amountStolen,blue_boost_amountCollectedBig,blue_boost_amountStolenBig,blue_boost_amountCollectedSmall,blue_boost_amountStolenSmall,blue_boost_countCollectedBig,blue_boost_countStolenBig,blue_boost_countCollectedSmall,blue_boost_countStolenSmall,blue_boost_amountOverfill,blue_boost_amountOverfillStolen,blue_boost_amountUsedWhileSupersonic,blue_boost_timeZeroBoost,blue_boost_timeFullBoost,blue_boost_timeBoost0To25,blue_boost_timeBoost25To50,blue_boost_timeBoost50To75,blue_boost_timeBoost75To100,blue_movement_totalDistance,blue_movement_timeSupersonicSpeed,blue_movement_timeBoostSpeed,blue_movement_timeSlowSpeed,blue_movement_timeGround,blue_movement_timeLowAir,blue_movement_timeHighAir,blue_movement_timePowerslide,blue_movement_countPowerslide,blue_positioning_timeDefensiveThird,blue_positioning_timeNeutralThird,blue_positioning_timeOffensiveThird,blue_positioning_timeDefensiveHalf,blue_positioning_timeOffensiveHalf,blue_positioning_timeBehindBall,blue_positioning_timeInfrontBall,blue_demo_inflicted,blue_demo_taken,orange_winner,orange_boost_bpm,orange_boost_bcpm,orange_boost_avgAmount,orange_boost_amountCollected,orange_boost_amountStolen,orange_boost_amountCollectedBig,orange_boost_amountStolenBig,orange_boost_amountCollectedSmall,orange_boost_amountStolenSmall,orange_boost_countCollectedBig,orange_boost_countStolenBig,orange_boost_countCollectedSmall,orange_boost_countStolenSmall,orange_boost_amountOverfill,orange_boost_amountOverfillStolen,orange_boost_amountUsedWhileSupersonic,orange_boost_timeZeroBoost,orange_boost_timeFullBoost,orange_boost_timeBoost0To25,orange_boost_timeBoost25To50,orange_boost_timeBoost50To75,orange_boost_timeBoost75To100,orange_movement_totalDistance,orange_movement_timeSupersonicSpeed,orange_movement_timeBoostSpeed,orange_movement_timeSlowSpeed,orange_movement_timeGround,orange_movement_timeLowAir,orange_movement_timeHighAir,orange_movement_timePowerslide,orange_movement_countPowerslide,orange_positioning_timeDefensiveThird,orange_positioning_timeNeutralThird,orange_positioning_timeOffensiveThird,orange_positioning_timeDefensiveHalf,orange_positioning_timeOffensiveHalf,orange_positioning_timeBehindBall,orange_positioning_timeInfrontBall,orange_demo_inflicted,orange_demo_taken,reverseSweepAttempt,reverseSweep
19,6043145f91504896348eae10,ae10-renegades-vs-fibeon-esports,0110101,2017-10-08T00:00:00Z,1,"[{'_id': '6043146591504896348eb231', 'blue': 3, 'orange': 4, 'duration': 300}, {'_id': '6043146591504896348eb233', 'blue': 1, 'orange': 2, 'duration': 300}, {'_id': '6043146591504896348eb236', 'blue': 5, 'orange': 1, 'duration': 300}, {'_id': '6043146591504896348eb239', 'blue': 2, 'orange': 4, 'duration': 300}, {'_id': '6043146691504896348eb23c', 'blue': 2, 'orange': 1, 'duration': 300}, {'_id': '6043146691504896348eb25c', 'blue': 0, 'orange': 3, 'duration': 300}]",5f35882d53fbbb5894b43066,0,best,7,2.0,,6020bc70f1e4807cc70023fb,38,13,20,8,3970,34.21052631578947,4.0,6020bc70f1e4807cc70023ed,42,15,17,13,4260,35.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6043145f91504896348eae33,ae33-team-envy-vs-wedemmois,0150101,2017-07-09T00:00:00Z,1,"[{'_id': '6043146591504896348eb234', 'blue': 1, 'orange': 2, 'duration': 300, 'ballchasing': 'ba3c8b1a-45b6-4e5d-9565-c0ba92a4a5ca'}, {'_id': '6043146591504896348eb237', 'blue': 2, 'orange': 0, 'duration': 300, 'ballchasing': '17a3719e-47db-42b4-b29b-c7d102b83b42'}, {'_id': '6043146591504896348eb23a', 'blue': 3, 'orange': 0, 'duration': 300, 'ballchasing': '77ff04b9-2097-4d80-ab06-c87a6aa26c04'}, {'_id': '6043146691504896348eb23d', 'blue': 0, 'orange': 1, 'duration': 321, 'ballchasing': '381234c3-fcc2-49f6-90fc-b188afd93541'}, {'_id': '6043146691504896348eb25d', 'blue': 2, 'orange': 1, 'duration': 300, 'ballchasing': '56a32dd9-a73b-4a93-a71f-4cf0e77050e2'}]",5f35882d53fbbb5894b4304f,0,best,5,3.0,True,6020bc70f1e4807cc70023b2,35,8,8,8,3185,22.857142857142858,2.0,6020bc70f1e4807cc70023f5,17,4,21,4,2870,23.52941176470588,6380.0,6523.799140000001,804.08,35700.0,8938.0,25879.0,5861.0,9821.0,3077.0,310.0,68.0,835.0,246.0,5204.0,906.0,5268.0,639.9,481.98999999999995,1587.9199999999998,1097.77,899.6299999999999,1418.3799999999999,7518176.0,735.67,2125.24,2202.75,2918.82,1839.58,305.23,144.02,1314.0,2167.21,1708.5,1187.94,3074.81,1988.2200000000003,3816.3099999999995,1247.3,7.0,4.0,,5659.0,5720.057879999999,761.1600000000001,31340.0,5713.0,21829.0,3708.0,9511.0,2005.0,257.0,45.0,828.0,180.0,3850.0,806.0,3523.0,667.78,489.59,1645.1,1118.75,923.9300000000001,1287.95,7212812.0,583.72,2070.7200000000003,2395.9399999999996,2834.59,1935.19,280.61,147.66,1223.0,2863.51,1413.0700000000002,773.82,3648.1099999999997,1401.75,3620.75,1429.64,4.0,7.0,,
21,6043145f91504896348eae27,ae27-gale-force-vs-chiefs-esports,0200101,2017-12-01T00:00:00Z,1,"[{'_id': '6043146691504896348eb2a0', 'blue': 3, 'orange': 1, 'duration': 300}, {'_id': '6043146691504896348eb2a3', 'blue': 4, 'orange': 3, 'duration': 300}, {'_id': '6043146691504896348eb2a5', 'blue': 1, 'orange': 0, 'duration': 300}]",5f35882d53fbbb5894b4306c,0,best,5,3.0,True,6020bc70f1e4807cc700239f,27,8,7,7,2205,29.629629629629626,,6020bc70f1e4807cc70023ce,15,4,12,4,1905,26.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,6043145f91504896348eae3d,ae3d-renegades-vs-the-farm,2760101,2019-07-21T00:00:00Z,1,,5f35882d53fbbb5894b430e5,3,best,5,2.0,,6020bc70f1e4807cc70023fb,0,0,0,0,0,0.0,3.0,6020bd77f1e4807cc700ce66,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,6043145f91504896348eae1a,ae1a-deceptors-vs-order,1120101,2018-06-03T00:00:00Z,1,"[{'_id': '6043146691504896348eb2a2', 'blue': 2, 'orange': 3, 'duration': 300}, {'_id': '6043146691504896348eb2a6', 'blue': 1, 'orange': 2, 'duration': 300}, {'_id': '6043146691504896348eb2bb', 'blue': 3, 'orange': 0, 'duration': 300}, {'_id': '6043146691504896348eb2bf', 'blue': 1, 'orange': 3, 'duration': 300}]",5f35882d53fbbb5894b43084,0,best,5,1.0,,6020c068f1e4807cc701d2ea,25,7,16,5,2575,28.000000000000004,3.0,6020c068f1e4807cc701d2eb,33,8,16,5,3190,24.242424242424242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,6043145f91504896348eae3b,ae3b-flyquest-vs-cabronis,1150101,2018-07-07T00:00:00Z,1,,5f35882d53fbbb5894b43088,0,best,5,3.0,,6020bc70f1e4807cc70023b9,0,0,0,0,0,0.0,1.0,6020c07cf1e4807cc701d908,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,6043145f91504896348eae39,ae39-flipsid3-tactics-vs-selfless-gaming,0050101,2017-07-14T00:00:00Z,1,"[{'_id': '6043146691504896348eb2a7', 'blue': 5, 'orange': 1, 'duration': 300}, {'_id': '6043146691504896348eb2bd', 'blue': 4, 'orange': 1, 'duration': 300}, {'_id': '6043146691504896348eb2c1', 'blue': 3, 'orange': 2, 'duration': 300}]",5f35882d53fbbb5894b43051,0,best,5,3.0,True,6020bc70f1e4807cc70023c7,29,12,9,9,2680,41.37931034482759,,6020bc70f1e4807cc70023a8,16,4,13,4,1735,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,6043145f91504896348eae3f,ae3f-cloud9-vs-genesis,0080101,2017-07-31T00:00:00Z,1,"[{'_id': '6043146691504896348eb2a1', 'blue': 2, 'orange': 1, 'duration': 300}, {'_id': '6043146691504896348eb2a4', 'blue': 3, 'orange': 4, 'duration': 300}, {'_id': '6043146691504896348eb2a8', 'blue': 6, 'orange': 0, 'duration': 300}, {'_id': '6043146691504896348eb2be', 'blue': 2, 'orange': 1, 'duration': 300}, {'_id': '6043146691504896348eb2c2', 'blue': 4, 'orange': 0, 'duration': 300}]",5f35882d53fbbb5894b43054,0,best,7,4.0,True,6020bc70f1e4807cc700239d,45,17,19,12,4465,37.77777777777778,1.0,6020bc70f1e4807cc70023a9,28,6,22,6,3010,21.428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,6043145f91504896348eae44,ae44-thoughts-vs-ducks-on-quack,1170101,2018-06-30T00:00:00Z,1,,5f35882d53fbbb5894b43087,0,best,3,2.0,,605d09394d63e1b16e2bf767,0,0,0,0,0,0.0,,6020bd4af1e4807cc700b22a,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,6043145f91504896348eae37,ae37-rogue-vs-applesauce,0170101,2017-11-18T00:00:00Z,1,"[{'_id': '6043146691504896348eb2bc', 'blue': 0, 'orange': 1, 'duration': 300}, {'_id': '6043146691504896348eb2c0', 'blue': 3, 'orange': 1, 'duration': 300}, {'_id': '6043146691504896348eb2c3', 'blue': 4, 'orange': 1, 'duration': 300}, {'_id': '6043146691504896348eb30c', 'blue': 0, 'orange': 3, 'duration': 300}, {'_id': '6043146691504896348eb30d', 'blue': 2, 'orange': 3, 'duration': 300}]",5f35882d53fbbb5894b4306b,0,best,5,2.0,,6020bc70f1e4807cc7002386,34,9,20,8,3565,26.47058823529412,3.0,6020bc70f1e4807cc70023f2,34,9,22,8,3665,26.47058823529412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,6043145f91504896348eae18,ae18-kinematics-vs-fibeon-esports,0130102,2017-09-08T00:00:00Z,2,"[{'_id': '6043146791504896348eb32c', 'blue': 2, 'orange': 1, 'duration': 300, 'ballchasing': 'a91aa1f8-bcd3-4a9d-9a8a-c89591195fcc'}, {'_id': '6043146791504896348eb32d', 'blue': 0, 'orange': 1, 'duration': 300, 'ballchasing': '963eb45b-e3b3-41d4-be33-ce1a641129ae'}, {'_id': '6043146791504896348eb32f', 'blue': 1, 'orange': 3, 'duration': 300, 'ballchasing': 'aec4b7fe-eebd-47c0-a9b6-8128d298bfd4'}, {'_id': '6043146791504896348eb333', 'blue': 1, 'orange': 2, 'duration': 300, 'ballchasing': 'c8b662db-192c-469c-bcaa-454fcc6d1fb4'}]",5f35882d53fbbb5894b4305c,0,best,5,1.0,,6020bc70f1e4807cc70023a1,17,4,25,3,2565,23.52941176470588,3.0,6020bc70f1e4807cc70023ed,36,7,7,6,2615,19.444444444444446,4414.0,4462.41169,562.0699999999999,23905.0,3633.0,17334.0,2180.0,6571.0,1453.0,207.0,27.0,560.0,123.0,3353.0,516.0,3197.0,423.05,379.38,1453.0800000000002,985.45,609.31,833.4200000000001,5758396.0,502.78999999999996,1615.1299999999999,1859.31,2253.0099999999998,1529.6799999999998,194.53,70.5,663.0,2093.58,1228.0900000000001,655.5799999999999,2767.3900000000003,1209.34,2738.37,1238.8600000000001,3.0,3.0,True,4745.0,4920.89437,592.6700000000001,26353.0,6234.0,18433.0,3764.0,7920.0,2470.0,224.0,45.0,673.0,197.0,4054.0,730.0,2689.0,462.28,341.96,1317.44,917.33,794.58,912.4200000000001,5894721.0,523.3399999999999,1740.9899999999998,1712.9199999999998,2239.41,1537.48,200.36,114.68,957.0,1625.27,1405.7399999999998,946.21,2343.06,1633.52,2918.15,1059.08,3.0,3.0,,
30,6043145f91504896348eae13,ae13-gale-force-vs-mirage,0140101,2017-10-21T00:00:00Z,1,"[{'_id': '6043146791504896348eb32e', 'blue': 3, 'orange': 0, 'duration': 300}, {'_id': '6043146791504896348eb331', 'blue': 6, 'orange': 1, 'duration': 300}, {'_id': '6043146791504896348eb336', 'blue': 5, 'orange': 0, 'duration': 300}]",5f35882d53fbbb5894b43068,0,best,5,3.0,True,6020bc70f1e4807cc700239f,42,14,7,14,2995,33.33333333333333,,6020bc70f1e4807cc70023e3,9,1,20,0,1585,11.11111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,6043145f91504896348eae2f,ae2f-rogue-vs-allegiance,0040101,2017-09-09T00:00:00Z,1,"[{'_id': '6043146791504896348eb330', 'blue': 3, 'orange': 2, 'duration': 300, 'ballchasing': 'fadbd9b3-c3b4-4dc3-8e25-3c322f8663cf'}, {'_id': '6043146791504896348eb335', 'blue': 5, 'orange': 1, 'duration': 300, 'ballchasing': 'b49e23dd-825d-4be4-9603-04fd72368fbe'}, {'_id': '6043146791504896348eb351', 'blue': 6, 'orange': 1, 'duration': 300, 'ballchasing': '4c59d81c-5da8-4ef0-a177-11357a6be6c6'}]",5f35882d53fbbb5894b4305f,1,best,5,3.0,True,6020bc70f1e4807cc7002386,31,14,11,13,3010,45.16129032258064,,6020bc70f1e4807cc7002407,14,4,12,0,1605,28.57142857142857,3807.0,3860.06866,430.98,22162.0,4277.0,15910.0,2377.0,6252.0,1900.0,183.0,26.0,560.0,167.0,2463.0,255.0,2947.0,328.95,286.78999999999996,1170.29,723.9200000000001,641.6600000000001,652.36,4625027.0,425.56,1334.6,1513.69,1866.8199999999997,1207.4099999999999,199.61,67.74000000000001,650.0,1471.2400000000002,1062.56,740.03,1991.3200000000002,1282.3899999999999,2460.71,813.1500000000001,2.0,4.0,,3879.0,3977.76771,424.83000000000004,22874.0,4794.0,16347.0,2916.0,6527.0,1878.0,191.0,33.0,558.0,158.0,2753.0,399.0,3010.0,425.11,230.28999999999996,1181.9299999999998,843.5,509.0,682.61,4865938.0,571.46,1354.65,1353.65,1831.19,1271.9,176.65,79.56,627.0,1711.6999999999998,1032.2,535.86,2256.1800000000003,1023.43,2269.63,1010.0999999999999,4.0,2.0,,
32,6043145f91504896348eae41,ae41-nrg-esports-vs-ascension,0070201,2017-07-22T00:00:00Z,1,,5f35882d53fbbb5894b43053,1,best,5,3.0,,6020bc70f1e4807cc70023a0,0,0,0,0,0,0.0,,6020bc70f1e4807cc70023f4,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,6043145f91504896348eae02,ae02-selfless-gaming-vs-retrospect,0010101,2016-06-25T00:00:00Z,1,"[{'_id': '6043146791504896348eb332', 'blue': 1, 'orange': 2, 'duration': 300}, {'_id': '6043146791504896348eb334', 'blue': 0, 'orange': 2, 'duration': 300}, {'_id': '6043146791504896348eb350', 'blue': 1, 'orange': 3, 'duration': 300}, {'_id': '6043146791504896348eb365', 'blue': 1, 'orange': 0, 'duration': 300}, {'_id': '6043146791504896348eb379', 'blue': 1, 'orange': 2, 'duration': 323}]",5f35882d53fbbb5894b43039,1,best,7,1.0,,6020bc70f1e4807cc70023a8,25,4,25,4,2880,16.0,4.0,6020bc70f1e4807cc7002410,40,9,13,6,3205,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,6043145f91504896348eae0d,ae0d-selfless-gaming-vs-genesis,0030101,2017-03-18T00:00:00Z,1,"[{'_id': '6043146791504896348eb337', 'blue': 2, 'orange': 1, 'duration': 300, 'ballchasing': 'c1b1f769-c4a0-424e-b801-fae7f1e7e6f2'}, {'_id': '6043146791504896348eb364', 'blue': 0, 'orange': 1, 'duration': 300, 'ballchasing': 'cd2e7a1b-f67c-47ec-95cf-105e0b0ff574'}, {'_id': '6043146791504896348eb378', 'blue': 2, 'orange': 1, 'duration': 471, 'ballchasing': '146c6682-3f34-401e-8425-29aff56c6f4c'}, {'_id': '6043146791504896348eb37a', 'blue': 4, 'orange': 3, 'duration': 318, 'ballchasing': '5fcbd319-0b04-4ee4-95d8-4923c057ff11'}]",5f35882d53fbbb5894b43046,1,best,5,3.0,True,6020bc70f1e4807cc70023a8,36,8,15,7,3125,22.22222222222222,1.0,6020bc70f1e4807cc70023a9,32,6,23,5,3205,18.75,5238.0,5260.72808,578.4200000000001,32741.0,7165.0,23369.0,4308.0,9372.0,2857.0,271.0,51.0,814.0,233.0,3529.0,789.0,5769.0,522.8199999999999,351.29,1682.33,1046.25,824.22,969.9499999999999,6908582.0,780.46,1904.74,1910.6,2642.99,1727.73,225.09000000000003,87.66999999999999,661.0,2116.5299999999997,1402.17,1077.08,2856.46,1738.9499999999998,3311.73,1284.06,6.0,8.0,,4779.0,4750.311659999999,567.72,29340.0,6063.0,20609.0,4225.0,8731.0,1838.0,250.0,51.0,717.0,161.0,4102.0,840.0,4738.0,657.31,404.45,1628.74,1084.8400000000001,803.0799999999999,963.9799999999999,6504928.0,572.8599999999999,1817.31,2209.34,2596.52,1759.44,243.59,79.32,606.0,2516.57,1235.93,847.08,3205.64,1393.83,3323.79,1275.75,8.0,6.0,,
35,6043145f91504896348eae3e,ae3e-deception-vs-orbit,0020101,2016-09-24T00:00:00Z,1,"[{'_id': '6043146791504896348eb3b1', 'blue': 2, 'orange': 3, 'duration': 424, 'ballchasing': '4284e142-d9d3-4753-86b3-d4c397348950'}, {'_id': '6043146791504896348eb3b2', 'blue': 2, 'orange': 1, 'duration': 412, 'ballchasing': 'cb64b9a5-0af5-4a77-9b94-7a0ff8b8f21f'}, {'_id': '6043146791504896348eb3b3', 'blue': 3, 'orange': 2, 'duration': 300, 'ballchasing': 'f6354369-f3db-4090-8039-bbd3c5138443'}, {'_id': '6043146791504896348eb3b5', 'blue': 0, 'orange': 1, 'duration': 386, 'ballchasing': 'dc06d485-f24e-46b4-8701-a6918a1f0ae4'}, {'_id': '6043146891504896348eb3b7', 'blue': 0, 'orange': 3, 'duration': 300, 'ballchasing': '34d69606-68f2-4695-a42c-e6800d304ea2'}]",5f35882d53fbbb5894b4303d,1,best,5,2.0,,6020bc70f1e4807cc70023cb,48,7,22,7,3645,14.583333333333334,3.0,6020bc70f1e4807cc7002413,40,10,27,6,3790,25.0,5466.0,5592.3569,694.0699999999999,36048.0,8171.0,24245.0,4970.0,11803.0,3201.0,288.0,63.0,1038.0,279.0,4510.0,1264.0,3722.0,807.95,415.69000000000005,2262.91,1398.8600000000001,999.49,1212.5900000000001,8414817.0,635.71,2467.98,2888.37,3534.34,2222.25,235.45,121.53,843.0,2724.84,1905.93,1361.23,3748.4500000000003,2242.87,4353.02,1639.02,4.0,5.0,True,5369.0,5490.29047,742.8800000000001,35643.0,7858.0,24844.0,5496.0,10799.0,2362.0,306.0,62.0,925.0,203.0,5332.0,704.0,4468.0,615.46,514.4,1871.9,1414.2199999999998,1287.9499999999998,1309.18,8386916.0,688.94,2323.43,2983.37,3683.1899999999996,2122.4,190.12,111.76999999999998,763.0,3142.34,1770.0100000000002,1083.35,4111.09,1883.6,4341.25,1654.4799999999998,5.0,4.0,,
36,6043145f91504896348eae2b,ae2b-the-juicy-kids-vs-golden-hawks,0380101,2017-09-08T00:00:00Z,1,"[{'_id': '6043146891504896348eb3b8', 'blue': 2, 'orange': 1, 'duration': 300, 'ballchasing': '7babac93-ee4f-4ebe-8e71-3a3b7d6618af'}, {'_id': '6043146891504896348eb3d8', 'blue': 3, 'orange': 0, 'duration': 300, 'ballchasing': '76ca80d3-d322-4195-a5f3-68031826ff65'}, {'_id': '6043146891504896348eb3da', 'blue': 4, 'orange': 1, 'duration': 300, 'ballchasing': '0116c07e-ab49-41b4-9080-7d4f81998284'}]",5f35882d53fbbb5894b4305d,0,best,5,3.0,True,6020bce5f1e4807cc70071a9,19,9,12,8,2165,47.368421052631575,,6020bce5f1e4807cc70071aa,17,2,5,1,1410,11.76470588235294,3561.0,3603.59313,396.05999999999995,19614.0,3753.0,13364.0,1958.0,6250.0,1795.0,158.0,24.0,548.0,160.0,2438.0,451.0,2749.0,425.18999999999994,237.85,1238.53,650.13,495.47,584.95,4487118.0,411.83,1318.67,1299.92,1805.88,1076.77,147.73000000000002,67.62,696.0,1410.82,1002.3299999999999,617.24,1934.5299999999997,1095.48,2210.96,819.4300000000001,5.0,7.0,,3934.0,3917.05785,421.79999999999995,21311.0,4339.0,16152.0,3052.0,5159.0,1287.0,186.0,35.0,433.0,115.0,2364.0,422.0,3032.0,427.12,209.42000000000002,1087.03,747.38,489.48,617.13,4394282.0,413.73,1280.14,1341.08,1776.17,1118.6,140.16000000000003,103.47,997.0,1485.7600000000002,982.5400000000001,566.66,2013.1000000000001,1021.7,2139.34,895.6,7.0,5.0,,
37,6043145f91504896348eadfe,adfe-onslaught-esports-vs-brace-for-impact,0070101,2017-07-21T00:00:00Z,1,,5f35882d53fbbb5894b43053,0,best,3,2.0,,6020bc70f1e4807cc700239c,0,0,0,0,0,0.0,,6020bc70f1e4807cc70023e4,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,6043145f91504896348eae15,ae15-exodus-vs-genesis,0010202,2016-07-09T00:00:00Z,2,"[{'_id': '6043146791504896348eb3b4', 'blue': 2, 'orange': 1, 'duration': 300, 'ballchasing': '7272b600-8c4b-4e1b-adfb-f8b7a42fccb2'}, {'_id': '6043146891504896348eb3b6', 'blue': 2, 'orange': 3, 'duration': 300, 'ballchasing': 'b35293a5-19d5-415f-bdc4-3457fcdfe056'}, {'_id': '6043146891504896348eb3b9', 'blue': 3, 'orange': 1, 'duration': 300, 'ballchasing': 'b5d939c8-5d46-453a-b76b-5b7d88448051'}, {'_id': '6043146891504896348eb3d9', 'blue': 2, 'orange': 1, 'duration': 321, 'ballchasing': 'b9d996f4-fa66-41ff-8ced-37a69eabe3a7'}, {'_id': '6043146891504896348eb3dc', 'blue': 2, 'orange': 1, 'duration': 300, 'ballchasing': 'a62b82e6-32d7-4984-8ec3-3a940ad533ed'}]",5f35882d53fbbb5894b43039,2,best,7,4.0,True,6020bc70f1e4807cc70023da,33,11,18,9,3275,33.33333333333333,1.0,6020bc70f1e4807cc70023a9,31,7,16,4,2785,22.58064516129032,5549.0,5808.31099,708.77,32210.0,7112.0,22729.0,4541.0,9481.0,2571.0,278.0,54.0,794.0,215.0,5096.0,870.0,3773.0,631.3199999999999,442.54999999999995,1775.2199999999998,1280.73,1039.32,1000.6899999999999,7293946.0,610.31,2058.89,2513.46,3173.8299999999995,1843.0899999999997,165.7,85.78999999999999,650.0,2515.7599999999998,1551.7599999999998,1115.1,3335.44,1846.75,3698.7299999999996,1483.8899999999999,8.0,4.0,,5054.0,5089.5336,667.8599999999999,28260.0,5843.0,19378.0,3355.0,8882.0,2488.0,224.0,38.0,737.0,200.0,2963.0,421.0,2955.0,773.07,438.96000000000004,1960.0900000000001,1209.82,720.69,1108.3000000000002,6753141.0,425.69999999999993,1842.68,2900.69,3144.8900000000003,1806.08,218.09,141.79,1155.0,2470.45,1600.6200000000001,1098.0100000000002,3319.79,1848.8899999999999,3628.39,1540.67,4.0,8.0,,
39,6043145f91504896348eae32,ae32-exodus-vs-2-ez,0190101,2016-07-21T00:00:00Z,1,"[{'_id': '6043146891504896348eb3de', 'blue': 3, 'orange': 2, 'duration': 300, 'ballchasing': '19ee46dc-1c6c-4174-9f6d-c55d90774f7b'}, {'_id': '6043146891504896348eb412', 'blue': 3, 'orange': 1, 'duration': 300, 'ballchasing': '2aab63f8-d712-415a-8255-672651695f24'}, {'_id': '6043146891504896348eb415', 'blue': 3, 'orange': 2, 'duration': 356, 'ballchasing': '0ddb07ec-0939-466e-b498-57dfaa032b21'}]",5f35882d53fbbb5894b4303b,0,best,5,3.0,True,6020bc70f1e4807cc70023da,21,9,11,7,2245,42.857142857142854,,6020bc70f1e4807cc7002426,16,5,10,3,1790,31.25,3350.0,3420.75888,435.77,20123.0,3905.0,15094.0,2667.0,5029.0,1238.0,183.0,32.0,442.0,109.0,3278.0,536.0,2393.0,412.71999999999997,265.48,1149.88,758.82,548.9300000000001,767.78,4668438.0,398.82000000000005,1336.0900000000001,1586.46,1971.29,1228.21,121.88,64.18,480.0,1716.19,949.11,656.1,2235.96,1085.01,2340.77,980.6100000000001,3.0,3.0,,3094.0,3198.34337,447.27,18833.0,3770.0,13736.0,2303.0,5097.0,1467.0,168.0,29.0,426.0,121.0,3048.0,589.0,2305.0,318.68,252.72000000000003,1107.13,764.4,639.6300000000001,698.02,4624538.0,362.2,1346.14,1614.3400000000001,1906.97,1332.6100000000001,83.11,53.730000000000004,499.0,1604.22,1047.34,671.1199999999999,2156.9700000000003,1165.17,2427.3100000000004,895.39,3.0,3.0,,
